"","Date","Concentration"
"161","2020-06-09",13.505303030303
"162","2020-06-10",15.0083333333333
"163","2020-06-11",6.41666666666667
"164","2020-06-12",5.76666666666667
"165","2020-06-13",5.925
"166","2020-06-14",5.83478260869565
"167","2020-06-15",14.1845085470085
"168","2020-06-16",11.760101010101
"169","2020-06-17",9.61111111111111
"170","2020-06-18",15.9333333333333
"171","2020-06-19",12.4199134199134
"172","2020-06-20",12.7651515151515
"173","2020-06-21",12.8560606060606
"174","2020-06-22",23.4166666666667
"175","2020-06-23",21.1847763347763
"176","2020-06-24",15.3506944444444
"177","2020-06-25",11.4305555555556
"178","2020-06-26",11.2013888888889
"179","2020-06-27",11.8768115942029
"180","2020-06-28",11.0555555555556
"181","2020-06-29",19.804512516469
"182","2020-06-30",17.8512140033879
"183","2020-07-01",11.4791666666667
"184","2020-07-02",15.7916666666667
"185","2020-07-03",16.5551767676768
"186","2020-07-04",14.6736111111111
"187","2020-07-05",12.25
"188","2020-07-06",24.1132677708765
"189","2020-07-07",42.8952062430323
"190","2020-07-08",19.2216666666667
"191","2020-07-09",10.9666666666667
"192","2020-07-10",15.5636363636364
"193","2020-07-11",14.1833333333333
"194","2020-07-12",11.0818181818182
"195","2020-07-13",12.1709090909091
"196","2020-07-14",14.475
"197","2020-07-15",16.9666666666667
"198","2020-07-16",19.756862745098
"199","2020-07-17",19.4545454545455
"200","2020-07-18",11.2065217391304
"201","2020-07-19",8.90909090909091
"202","2020-07-20",15.7416666666667
"203","2020-07-21",11.4924242424242
"204","2020-07-22",11.1875
"205","2020-07-23",18.1428571428571
"206","2020-07-24",25.8333333333333
"207","2020-07-25",20.9305555555556
"208","2020-07-26",15.1458333333333
"209","2020-07-27",14.1964285714286
"210","2020-07-28",21.1445707070707
"211","2020-07-29",15.7291666666667
"212","2020-07-30",15.8194444444444
"213","2020-07-31",23.6041666666667
"214","2020-08-01",13.5277777777778
"215","2020-08-02",13.4583333333333
"216","2020-08-03",18.6219696969697
"217","2020-08-04",14.8941387559809
"218","2020-08-05",21.3472222222222
"219","2020-08-06",21.2222222222222
"220","2020-08-07",13.4232323232323
"221","2020-08-08",14.2583333333333
"222","2020-08-09",11.675
"223","2020-08-10",15.0543771043771
"224","2020-08-11",14.7948232323232
"225","2020-08-12",11.625
"226","2020-08-13",12.4930555555556
"227","2020-08-14",14.7986111111111
"228","2020-08-15",10.8472222222222
"229","2020-08-16",7.52083333333333
"230","2020-08-17",16.4583333333333
"231","2020-08-18",20.1180555555556
"232","2020-08-19",22.3611111111111
"233","2020-08-20",18.8025793650794
"234","2020-08-21",13.3819444444444
"235","2020-08-22",11.9930555555556
"236","2020-08-23",16.0763888888889
"237","2020-08-24",22.5450757575758
"238","2020-08-25",22.7228535353535
"239","2020-08-26",24.8282828282828
"240","2020-08-27",34.1527777777778
