"","Date","Concentration"
"157","2020-06-05",15.8198757763975
"158","2020-06-06",14.9107142857143
"159","2020-06-07",6.33333333333333
"160","2020-06-08",12.7507058159232
"161","2020-06-09",13.5161194912748
"162","2020-06-10",12.9313664596273
"163","2020-06-11",14.4099378881988
"164","2020-06-12",6.73291925465838
"165","2020-06-13",6.99404761904762
"166","2020-06-14",10.0416666666667
"167","2020-06-15",16.5319264069264
"168","2020-06-16",11.4472049689441
"169","2020-06-17",14.0683229813665
"170","2020-06-18",11.6086956521739
"171","2020-06-19",12.9683391143018
"172","2020-06-20",9.80357142857143
"173","2020-06-21",9.32738095238095
"174","2020-06-22",19.481586270872
"175","2020-06-23",12.3517786561265
"176","2020-06-24",10.9378881987578
"177","2020-06-25",21.8385093167702
"178","2020-06-26",17.6401833460657
"179","2020-06-27",13.5238095238095
"180","2020-06-28",9.49404761904762
"181","2020-06-29",14.0719696969697
"182","2020-06-30",13.0434782608696
"183","2020-07-01",17.2608695652174
"184","2020-07-02",15.3164744158533
"185","2020-07-03",12.3035714285714
"186","2020-07-04",9.52380952380952
"187","2020-07-05",9.13690476190476
"188","2020-07-06",23.9345238095238
"189","2020-07-07",22.1904761904762
"190","2020-07-08",16.662082224194
"191","2020-07-09",19.7459062676454
"192","2020-07-10",18.9187768752986
"193","2020-07-11",8.5625
"194","2020-07-12",9.67361111111111
"195","2020-07-13",16.0833333333333
"196","2020-07-14",19.7311311876529
"197","2020-07-15",22.0972886980879
"198","2020-07-16",19.3747412008282
"199","2020-07-17",17.226966873706
"200","2020-07-18",11.8035714285714
"201","2020-07-19",9.08333333333333
"202","2020-07-20",14.1379399585921
"203","2020-07-21",15.7907469342252
"204","2020-07-22",22.9710514640639
"205","2020-07-23",26.6974637681159
"206","2020-07-24",19.2914078674948
"207","2020-07-25",12.4345238095238
"208","2020-07-26",9.68452380952381
"209","2020-07-27",19.6035196687371
"210","2020-07-28",18.1152026027802
"211","2020-07-29",12.6048136645963
"212","2020-07-30",18.4115847920196
"213","2020-07-31",24.9330572808834
"214","2020-08-01",16.3312629399586
"215","2020-08-02",12.1383213468454
"216","2020-08-03",11.4544513457557
"217","2020-08-04",14.6120600414079
"218","2020-08-05",12.9285714285714
"219","2020-08-06",16.3758873114463
"220","2020-08-07",22.3511904761905
"221","2020-08-08",17.4285714285714
"222","2020-08-09",12.5952380952381
"223","2020-08-10",19.7312629399586
"224","2020-08-11",13.9580745341615
"225","2020-08-12",18.1952286843591
"226","2020-08-13",21.0856255545697
"227","2020-08-14",13.8522256728778
"228","2020-08-15",11.8952380952381
"229","2020-08-16",14.147619047619
"230","2020-08-17",18.7365424430642
"231","2020-08-18",19.0639939770375
"232","2020-08-19",22.9049369747899
"233","2020-08-20",17.1920659568175
"234","2020-08-21",18.097049689441
"235","2020-08-22",12.8630952380952
