"","Date","Concentration"
"157","2020-06-05",16.8838315217391
"158","2020-06-06",9.31544384057971
"159","2020-06-07",7.3642059178744
"160","2020-06-08",9.26909722222222
"161","2020-06-09",11.4077380952381
"162","2020-06-10",14.5625
"163","2020-06-11",12.5438556763285
"164","2020-06-12",9.87099116161616
"165","2020-06-13",9.04419191919192
"166","2020-06-14",10.6440972222222
"167","2020-06-15",16.388134057971
"168","2020-06-16",12.6086201690821
"169","2020-06-17",14.0104441150637
"170","2020-06-18",16.7854393115942
"171","2020-06-19",16.7299107142857
"172","2020-06-20",19.8420138888889
"173","2020-06-21",17.8365791062802
"174","2020-06-22",22.3630736714976
"175","2020-06-23",23.9965277777778
"176","2020-06-24",25.8786483494364
"177","2020-06-25",20.4097222222222
"178","2020-06-26",19.1351147342995
"179","2020-06-27",14.9128130561912
"180","2020-06-28",12.7561553030303
"181","2020-06-29",23.681884057971
"182","2020-06-30",19.1196407004831
"183","2020-07-01",20.8147267512077
"184","2020-07-02",18.0842222391135
"185","2020-07-03",12.8122757177033
"186","2020-07-04",13.6545138888889
"187","2020-07-05",13.59375
"188","2020-07-06",16.7496657177364
"189","2020-07-07",20.9396243098689
"190","2020-07-08",23.3733393719807
"191","2020-07-09",17.4277928743961
"192","2020-07-10",24.4330945322793
"193","2020-07-11",11.5101147342995
"194","2020-07-12",8.76751207729469
"195","2020-07-13",14.9913949275362
"196","2020-07-14",14.0593708827404
"197","2020-07-15",14.1616916447079
"198","2020-07-16",17.6805624176548
"199","2020-07-17",13.54375
"200","2020-07-18",17.5381944444444
"201","2020-07-19",17.4094202898551
"202","2020-07-20",34.4725996376812
"203","2020-07-21",21.2633605072464
"204","2020-07-22",22.9416515700483
"205","2020-07-23",30.3296209376372
"206","2020-07-24",24.1308121980676
"207","2020-07-25",14.3003472222222
"208","2020-07-26",27.9397644927536
"209","2020-07-27",29.5409441856453
"210","2020-07-28",27.6119414251208
"211","2020-07-29",26.3179347826087
